source_id,sequence_name,original_stem,split,merged_stem,holdout_group,note
gnew,new_clothes_flat_2507,00616,test,gnew__00616,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00617,train,gnew__00617,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00618,train,gnew__00618,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00619,train,gnew__00619,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00620,val,gnew__00620,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00621,test,gnew__00621,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00622,train,gnew__00622,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00623,test,gnew__00623,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00624,train,gnew__00624,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00625,test,gnew__00625,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00626,train,gnew__00626,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00627,train,gnew__00627,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00628,train,gnew__00628,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00629,train,gnew__00629,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00630,train,gnew__00630,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00631,val,gnew__00631,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00632,train,gnew__00632,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00633,test,gnew__00633,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00634,test,gnew__00634,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00635,train,gnew__00635,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00636,test,gnew__00636,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00637,train,gnew__00637,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00638,train,gnew__00638,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00639,train,gnew__00639,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00640,train,gnew__00640,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00641,train,gnew__00641,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00642,train,gnew__00642,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00643,train,gnew__00643,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00644,train,gnew__00644,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00645,train,gnew__00645,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00646,test,gnew__00646,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00647,train,gnew__00647,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00648,train,gnew__00648,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00649,test,gnew__00649,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00650,train,gnew__00650,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00651,train,gnew__00651,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00652,test,gnew__00652,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00653,val,gnew__00653,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00654,train,gnew__00654,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00655,train,gnew__00655,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00656,train,gnew__00656,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00657,train,gnew__00657,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00658,train,gnew__00658,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00659,train,gnew__00659,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00660,train,gnew__00660,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00661,train,gnew__00661,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00662,test,gnew__00662,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00663,train,gnew__00663,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00664,val,gnew__00664,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00665,val,gnew__00665,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00666,val,gnew__00666,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00667,train,gnew__00667,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00668,train,gnew__00668,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
gnew,new_clothes_flat_2507,00669,test,gnew__00669,new_source_stratified_random_v2,"new source stratified random split by positive/empty seed=42; positive(train=1529, val=327, test=329), empty(train=225, val=48, test=49)"
